time,s  mass,kg  attitude,deg  air_pressure,kPa  air_density,kg/m^3  drag_force,N  gravity_force,N  thrust,N  Fx,N  Fy,N  Vx,m/s  Vy,m/s  Vt,m/s  Vr,m/s  X,m  Y,m  Alpha,rad  Radial,m  Altitude,m  Apoapsis,m  Periapsis,m  Apoapsis_Velocity,m/s  Remaining_Orbital_Velocity,m/s  Delta-V,m/s  
0.0, 500, 90, 101.3, 1.2044249263930509, 0.0, 4905.161653324999, 10000, 3.119688736714367e-13, 5094.838346675001, 0.0, 0.0, 0.0, 0.0, 0.0, 600000.0, 1.5707963267948966, 600000.0, 0.0, 600000.0, 0.0, 0.0, 2426.1479724019305, 5719.538677057812, 
0.1, 499.7001858847515, 90, 101.298154606407, 1.2044029852475187, 0.031336820032198634, 4902.218712894064, 10000, 3.1214715797356057e-13, 5097.749950285905, 6.246725207268941e-17, 1.0201676453354802, 0.0, 1.0201676453354802, 6.246725207268942e-18, 600000.1020167646, 1.5707963267948966, 600000.1020167646, 0.10201676457654685, 600000.1550599945, 0.0, 0.0, 2426.1476589032486, 5717.538077189772, 
0.2, 499.40037176950295, 90, 101.29446175766338, 1.204359078445187, 0.12548963547485079, 4899.274106485503, 10000, 3.123216979170071e-13, 5100.600403879022, 1.2500770590906714e-16, 2.04153076619483, 0.0, 2.04153076619483, 1.8747495798175655e-17, 600000.3061698412, 1.5707963267948966, 600000.3061698412, 0.30616984120570123, 600000.5185916681, 0.0, 0.0, 2426.146923919174, 5715.536276625543, 
0.30000000000000004, 499.10055765425443, 90, 101.28891951308934, 1.2042931829119872, 0.28266499218696634, 4896.327835175029, 10000, 3.1249248078862167e-13, 5103.389499832785, 1.8762069922144335e-16, 3.0640785465992675, 0.0, 3.0640785465992675, 3.7509565720319995e-17, 600000.6125776959, 1.5707963267948966, 600000.6125776959, 0.6125776958651841, 600001.091084046, 0.0, 0.0, 2426.1457664621507, 5713.533273923022, 
0.4, 498.8007435390059, 90, 101.28152605336344, 1.2042052770167633, 0.5030600580530359, 4893.379900063301, 10000, 3.126594944479572e-13, 5106.117039878647, 2.5030556597912634e-16, 4.0878001094421474, 0.0, 4.0878001094421474, 6.254012231823263e-17, 600001.0213577069, 1.5707963267948966, 600001.0213577069, 1.0213577068643644, 600001.8730212974, 0.0, 0.0, 2426.144185555111, 5711.529067637504, 
0.5, 498.5009294237574, 90, 101.27227968098897, 1.2040953405768176, 0.7868625477607505, 4890.430302275969, 10000, 3.12822727331878e-13, 5108.782835176271, 3.1306163651430386e-16, 5.112684518218143, 0.0, 5.112684518218143, 9.384628596966302e-17, 600001.5326261587, 1.5707963267948966, 600001.5326261587, 1.5326261586742476, 600002.8648826882, 0.0, 0.0, 2426.142180231569, 5709.5236563216795, 
0.6, 498.20111530850886, 90, 101.26117882073095, 1.2039633548631041, 1.134250649986788, 4887.479042963712, 10000, 3.1298216845901583e-13, 5111.386706386302, 3.758882376291674e-16, 6.13872077877271, 0.0, 6.13872077877271, 1.3143510973257977e-16, 600002.1464982366, 1.5707963267948966, 600002.1464982366, 2.14649823657237, 600004.0671425355, 0.0, 0.0, 2426.139749535722, 5707.517038525625, 
0.7, 497.90130119326034, 90, 101.24822202004921, 1.2038093026053807, 1.5453929570287186, 4884.526123302279, 10000, 3.131378074340758e-13, 5113.928483740692, 4.3878469270425373e-16, 7.165897841071445, 0.0, 7.165897841071445, 1.7531357900300515e-16, 600002.8630880207, 1.5707963267948966, 600002.8630880207, 2.863088020705618, 600005.4802701625, 0.0, 0.0, 2426.1368925225456, 5705.509212796803, 
0.7999999999999999, 497.6014870780118, 90, 101.23340794950415, 1.2036331679970311, 2.020448396919817, 4881.5715444925245, 10000, 3.1328963445199157e-13, 5116.408007110556, 5.017503218079784e-16, 8.194204600988897, 0.0, 8.194204600988897, 2.25488611183803e-16, 600003.6825084809, 1.5707963267948966, 600003.6825084809, 3.6825084808515385, 600007.1047298558, 0.0, 0.0, 2426.1336082578855, 5703.500177680044, 
0.8999999999999999, 497.3016729627633, 90, 101.21673540314974, 1.2034349366997388, 2.559566168062746, 4878.61530776044, 10000, 3.134376403019253e-13, 5118.825126071496, 5.647844418073348e-16, 9.223629902116425, 0.0, 9.223629902116425, 2.819670553645365e-16, 600004.6048714711, 1.5707963267948966, 600004.6048714711, 4.604871471063234, 600008.9409808234, 0.0, 0.0, 2426.1298958185453, 5701.489931717554, 
0.9999999999999999, 497.00185884751477, 90, 101.1982032989033, 1.2032145958478835, 3.1628856764167335, 4875.6574143571825, 10000, 3.1358181637111277e-13, 5121.179699966401, 6.278863664797319e-16, 10.254162537588645, 0.0, 10.254162537588645, 3.447556920125097e-16, 600005.6302877248, 1.5707963267948966, 600005.6302877248, 5.630287724779919, 600010.9894771538, 0.0, 0.0, 2426.125754292375, 5699.478473448897, 
1.0999999999999999, 496.70204473226624, 90, 101.17781067890019, 1.2029721340527582, 3.8305364752720172, 4872.697865559096, 10000, 3.137221546485494e-13, 5123.471597965632, 6.910554066259436e-16, 11.285791251928035, 0.0, 11.285791251928035, 4.1386123267510406e-16, 600006.7588668499, 1.5707963267948966, 600006.7588668499, 6.758866849937476, 600013.2506677769, 0.0, 0.0, 2426.1211827783554, 5697.465801410996, 
1.2, 496.4022306170177, 90, 101.15555670983134, 1.2027075414065815, 4.562638207644119, 4869.736662667738, 10000, 3.138586477285157e-13, 5125.700699124618, 7.542908701841422e-16, 12.318504742907242, 0.0, 12.318504742907242, 4.892903196935183e-16, 600007.9907173242, 1.5707963267948966, 600007.9907173242, 7.99071732419543, 600015.7249964267, 0.0, 0.0, 2426.1161803866767, 5695.451914138125, 
1.3, 496.1024165017692, 90, 101.13144068325933, 1.2024208094862567, 5.359300551319178, 4866.773807009897, 10000, 3.1399128881394217e-13, 5127.866892438784, 8.175920623449867e-16, 13.352291663428609, 0.0, 13.352291663428609, 5.71049525928017e-16, 600009.3259464905, 1.5707963267948966, 600009.3259464905, 9.32594649051316, 600018.4129016033, 0.0, 0.0, 2426.110746238822, 5693.436810161897, 
1.4000000000000001, 495.8026023865207, 90, 101.10546201591694, 1.2021119313569217, 6.2206231665806175, 4863.809299937603, 10000, 3.1412007171960815e-13, 5129.970076895816, 8.809582856677374e-16, 14.38714062342048, 0.0, 14.38714062342048, 6.591453544947907e-16, 600010.7646605528, 1.5707963267948966, 600010.7646605528, 10.764660552842543, 600021.3148165393, 0.0, 0.0, 2426.1048794676335, 5691.420488011264, 
1.5000000000000002, 495.50278827127215, 90, 101.07762024998621, 1.2017809015752656, 7.146695646646048, 4860.843142828141, 10000, 3.142449908751772e-13, 5132.010161525212, 9.443888401973678e-16, 15.423040191749784, 0.0, 15.423040191749784, 7.535842385145275e-16, 600012.306964572, 1.5707963267948966, 600012.306964572, 12.306964572053403, 600024.4311691656, 0.0, 0.0, 2426.0985792173965, 5689.402946212512, 
1.6000000000000003, 495.20297415602363, 90, 101.04791505336212, 1.2014277161926648, 8.137597470842444, 4857.875337084059, 10000, 3.143660413280627e-13, 5133.987065445099, 1.0078830235826443e-15, 16.459978898150414, 0.0, 16.459978898150414, 8.54372540872792e-16, 600013.9529624619, 1.5707963267948966, 600013.9529624619, 13.952962461858988, 600027.7623820791, 0.0, 0.0, 2426.091844643898, 5687.384183289245, 
1.7000000000000004, 494.9031600407751, 90, 101.01634621989005, 1.2010523727580062, 9.193397960545354, 4854.905884133172, 10000, 3.1448321874612615e-13, 5135.900717906283, 1.0714401311951417e-15, 17.497945235166906, 0.0, 17.497945235166906, 9.615165539923062e-16, 600015.7027569853, 1.5707963267948966, 600015.7027569853, 15.702756985323504, 600031.308872512, 0.0, 0.0, 2426.0846749145003, 5685.364197762388, 
1.8000000000000005, 494.6033459255266, 90, 100.98291366958784, 1.2006548703203272, 10.314156237907923, 4851.934785428556, 10000, 3.1459651942020467e-13, 5137.751058333536, 1.135059456249166e-15, 18.536927660112916, 0.0, 18.536927660112916, 1.0750224996172228e-15, 600017.5564497514, 1.5707963267948966, 600017.5564497514, 17.556449751369655, 600035.0710523027, 0.0, 0.0, 2426.077069208199, 5683.342988150179, 
1.9000000000000006, 494.30353181027806, 90, 100.94761744885625, 1.2002352094313185, 11.499921187404388, 4848.962042448555, 10000, 3.147059402664648e-13, 5139.538036364042, 1.1987402899225512e-15, 19.576914597043995, 0.0, 19.576914597043995, 1.194896528609478e-15, 600019.514141211, 1.5707963267948966, 600019.514141211, 19.514141211053357, 600039.0493278675, 0.0, 0.0, 2426.069026715689, 5681.320552968155, 
2.0000000000000004, 494.00371769502954, 90, 100.9104577306548, 1.1997933921474135, 12.75073142020832, 4845.987656696766, 10000, 3.148114788285855e-13, 5141.261611883026, 1.2624819214782999e-15, 20.61789443874412, 0.0, 20.61789443874412, 1.321144720757308e-15, 600021.5759306549, 1.5707963267948966, 600021.5759306549, 21.57593065488618, 600043.2441001754, 0.0, 0.0, 2426.0605466394136, 5679.296890729157, 
2.1000000000000005, 493.703903579781, 90, 100.87143481466823, 1.1993294220317692, 14.06661524142918, 4843.0116297020295, 10000, 3.1491313327976406e-13, 5142.921755056542, 1.3262836383870351e-15, 21.659855548725485, 0.0, 21.659855548725485, 1.4537730845960115e-15, 600023.7419162098, 1.5707963267948966, 600023.7419162098, 23.74191620980855, 600047.6557647221, 0.0, 0.0, 2426.051628193627, 5677.271999943314, 
2.2000000000000006, 493.4040894645325, 90, 100.83054912745706, 1.1988433041560551, 15.4475906202269, 4840.033963018423, 10000, 3.150109024245472e-13, 5144.518446361351, 1.3901447264502303e-15, 22.702786263241013, 0.0, 22.702786263241013, 1.5927875572410346e-15, 600026.0121948362, 1.5707963267948966, 600026.0121948362, 26.012194836162962, 600052.284711508, 0.0, 0.0, 2426.0422706044383, 5675.245879118041, 
2.3000000000000007, 493.10427534928397, 90, 100.7878012225774, 1.198335045101878, 16.89366516282096, 4837.054658225231, 10000, 3.151047857004847e-13, 5146.051676611948, 1.4540644699241863e-15, 23.746674893309038, 0.0, 23.746674893309038, 1.7381940042334532e-15, 600028.3868623255, 1.5707963267948966, 600028.3868623255, 28.38686232548207, 600057.1313250151, 0.0, 0.0, 2426.0324731098613, 5673.21852675803, 
2.400000000000001, 492.80446123403544, 90, 100.74319178068734, 1.197804652962047, 18.404836088413134, 4834.073716926933, 10000, 3.1519478317960545e-13, 5147.521446984653, 1.5180421516447203e-15, 24.79150972674963, 0.0, 24.79150972674963, 1.8899982193979255e-15, 600030.8660132982, 1.5707963267948966, 600030.8660132982, 30.866013298160397, 600062.195984189, 0.0, 0.0, 2426.022234959858, 5671.189941365246, 
